iso3c,country,date,confirmed,deaths,recovered,ecdc_cases,ecdc_deaths,total_tests,tests_units,positive_rate,hosp_patients,icu_patients,total_vaccinations,soc_dist,mov_rest,pub_health,gov_soc_econ,lockdown,apple_mtr_driving,apple_mtr_walking,apple_mtr_transit,gcmr_place_id,gcmr_retail_recreation,gcmr_grocery_pharmacy,gcmr_parks,gcmr_transit_stations,gcmr_workplaces,gcmr_residential,gtrends_score,gtrends_country_score,region,income,population,land_area_skm,pop_density,pop_largest_city,life_expectancy,gdp_capita,timestamp
AUS,Australia,2021-08-27,49935,993,0,28031,908,30743658,tests performed,0.0039,854,141,18674306,-50,41,102,89,2,79.09,76.68,38.23,ChIJ38WHZwf9KysRUhNblaFnglM,-24,8,-22,-59,-23,15,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-08-28,51256,999,0,28031,908,30951810,tests performed,0.0041,893,140,18894458,-50,41,102,89,2,63.42,61.4,31.71,ChIJ38WHZwf9KysRUhNblaFnglM,-24,4,-10,-60,-17,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-08-29,52611,1003,0,28031,908,31124672,tests performed,0.0046,926,155,19052562,-50,41,102,89,2,77.28,62.02,37.73,ChIJ38WHZwf9KysRUhNblaFnglM,-27,-1,-20,-63,-21,11,4,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-08-30,53868,1006,0,28031,908,31344192,tests performed,0.0054,953,162,19329147,-50,41,102,89,2,79.37,62.78,38.28,ChIJ38WHZwf9KysRUhNblaFnglM,-25,3,-21,-60,-22,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-08-31,55093,1012,0,28031,908,31554838,tests performed,0.0056,1008,175,19663122,-50,41,102,89,2,83.1,67.45,39.94,ChIJ38WHZwf9KysRUhNblaFnglM,-26,3,-25,-59,-24,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-01,56560,1019,0,28031,908,31821007,tests performed,0.0057,1048,184,19992967,-50,41,102,89,2,84.86,67.7,40.21,ChIJ38WHZwf9KysRUhNblaFnglM,-23,3,-13,-58,-24,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-02,58208,1032,0,28031,908,32024250,tests performed,0.0063,1071,179,20293640,-50,41,102,89,2,89.99,70.37,41.2,ChIJ38WHZwf9KysRUhNblaFnglM,-24,5,-12,-59,-24,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-03,59949,1036,0,28031,908,32259945,tests performed,0.0066,1145,198,20605153,-50,41,102,89,2,81.34,74.02,38.04,ChIJ38WHZwf9KysRUhNblaFnglM,-22,9,-24,-59,-23,15,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-04,61619,1039,0,28031,908,32461893,tests performed,0.0069,1137,200,20818248,-50,41,102,89,2,64.09,60.43,30.67,ChIJ38WHZwf9KysRUhNblaFnglM,-22,11,-22,-61,-16,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-05,63155,1044,0,28031,908,32644546,tests performed,0.0069,1191,204,20948514,-50,41,102,89,2,78.33,63.29,37.84,ChIJ38WHZwf9KysRUhNblaFnglM,-22,-1,-12,-60,-20,10,6,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-06,64621,1052,0,28031,908,32851251,tests performed,0.0071,1287,223,21206791,-50,41,102,89,2,81.19,64.45,38.99,ChIJ38WHZwf9KysRUhNblaFnglM,-24,3,-16,-60,-22,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-07,66317,1060,0,28031,908,33023840,tests performed,0.0076,1280,229,21500652,-50,41,102,89,2,84.53,67.96,40.43,ChIJ38WHZwf9KysRUhNblaFnglM,-25,4,-21,-59,-23,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-08,68042,1066,0,28031,908,33227789,tests performed,0.0082,1348,236,21811393,-50,41,102,89,2,86.12,66.78,39.54,ChIJ38WHZwf9KysRUhNblaFnglM,-23,4,-10,-58,-23,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-09,69912,1076,0,28031,908,33468224,tests performed,0.0081,1318,244,22129655,-50,41,102,89,2,91.51,72.17,40.46,ChIJ38WHZwf9KysRUhNblaFnglM,-25,3,-10,-59,-23,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-10,71987,1084,0,28031,908,33668883,tests performed,0.0085,1337,258,22432434,-50,41,102,89,2,85.16,79.97,40.58,ChIJ38WHZwf9KysRUhNblaFnglM,-20,10,-14,-57,-20,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-11,73603,1091,0,28031,908,33881168,tests performed,0.0084,1377,257,22627723,-50,41,102,89,2,69.19,66.98,33.35,ChIJ38WHZwf9KysRUhNblaFnglM,-19,7,0,-58,-14,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-12,75323,1098,0,28031,908,34056309,tests performed,0.0086,1373,263,22760601,-50,41,102,89,2,80.55,62.44,38.52,ChIJ38WHZwf9KysRUhNblaFnglM,-21,3,-3,-60,-18,10,3,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-13,76901,1102,0,28031,908,34277304,tests performed,0.0086,1440,279,23100911,-50,41,102,89,2,83.19,63.52,39,ChIJ38WHZwf9KysRUhNblaFnglM,-21,5,-22,-60,-20,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-14,78544,1116,0,28031,908,34464347,tests performed,0.0085,1441,279,23402471,-50,41,102,89,2,86.94,66.73,39.39,ChIJ38WHZwf9KysRUhNblaFnglM,-22,5,-26,-59,-23,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-15,80400,1128,0,28031,908,34688089,tests performed,0.0085,1443,283,23707553,-50,41,102,89,2,89.46,68.06,40.32,ChIJ38WHZwf9KysRUhNblaFnglM,-20,5,-16,-57,-22,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-16,82200,1141,0,28031,908,34911907,tests performed,0.0085,1483,279,24009073,-50,41,102,89,2,95.84,74.78,41.81,ChIJ38WHZwf9KysRUhNblaFnglM,-21,5,-10,-58,-23,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-17,84056,1148,0,28031,908,35243329,tests performed,0.0077,1455,291,24346522,-50,41,102,89,2,90.23,82.76,41.45,ChIJ38WHZwf9KysRUhNblaFnglM,-18,11,-12,-57,-21,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-18,85628,1162,0,28031,908,35449952,tests performed,0.0077,1470,291,24572951,-50,41,102,89,2,74.2,71.71,35.65,ChIJ38WHZwf9KysRUhNblaFnglM,-19,7,-9,-58,-15,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-19,87128,1167,0,28031,908,35625424,tests performed,0.0075,1442,297,24745225,-50,41,102,89,2,87.11,68.68,42.01,ChIJ38WHZwf9KysRUhNblaFnglM,-19,3,9,-58,-18,9,3,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-20,88710,1178,0,28031,908,35829149,tests performed,0.0076,1539,306,25065581,-50,41,102,89,2,88.76,69.18,43.29,ChIJ38WHZwf9KysRUhNblaFnglM,-20,5,-15,-60,-25,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-21,90369,1186,0,28031,908,36023900,tests performed,0.0076,1518,302,25396636,-50,41,102,89,2,90.7,73.83,45.15,ChIJ38WHZwf9KysRUhNblaFnglM,-21,6,-23,-59,-27,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-22,92178,1196,0,28031,908,36245879,tests performed,0.0076,1530,295,25733071,-50,41,102,89,2,94.17,78.13,46.51,ChIJ38WHZwf9KysRUhNblaFnglM,-19,4,-4,-58,-26,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-23,93942,1208,0,28031,908,36475743,tests performed,0.0075,1508,301,26080012,-50,41,102,89,2,96.94,80.72,46.33,ChIJ38WHZwf9KysRUhNblaFnglM,-18,7,13,-57,-26,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-24,95807,1220,0,28031,908,36691070,tests performed,0.0081,1529,298,26390465,-50,41,102,89,2,90.05,86.47,45.11,ChIJ38WHZwf9KysRUhNblaFnglM,-18,13,1,-59,-34,15,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-25,97559,1231,0,28031,908,36878132,tests performed,0.0084,1493,299,26609171,-50,41,102,89,2,73.96,73.9,38.1,ChIJ38WHZwf9KysRUhNblaFnglM,-20,9,0,-54,-16,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-26,99031,1245,0,28031,908,37047138,tests performed,0.0084,1538,292,26754136,-50,41,102,89,2,87.88,75.34,45.42,ChIJ38WHZwf9KysRUhNblaFnglM,-20,0,3,-59,-19,9,3,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-27,100911,1256,0,28031,908,37217210,tests performed,0.0088,1551,297,27056868,-50,41,102,89,2,92.56,78.01,50.79,ChIJ38WHZwf9KysRUhNblaFnglM,-17,6,2,-62,-34,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-28,102723,1279,0,28031,908,37421014,tests performed,0.0088,1479,296,27387830,-50,41,102,89,2,92.47,73.22,46.29,ChIJ38WHZwf9KysRUhNblaFnglM,-17,8,-3,-59,-29,13,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-29,105123,1291,0,28031,908,37631431,tests performed,0.0093,1514,303,27695682,-50,41,102,89,2,92.66,72.87,45.1,ChIJ38WHZwf9KysRUhNblaFnglM,-20,4,-23,-60,-29,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-09-30,107181,1311,0,28031,908,37845681,tests performed,0.0097,1483,300,28035888,-50,41,102,89,2,97.04,76.3,43.9,ChIJ38WHZwf9KysRUhNblaFnglM,-21,5,-17,-60,-29,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-01,109516,1321,0,28031,908,38048742,tests performed,0.0101,1468,302,28361886,-50,41,102,89,2,90.15,81.96,42.89,ChIJ38WHZwf9KysRUhNblaFnglM,-19,12,-19,-60,-28,14,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-02,111388,1334,0,28031,908,38251122,tests performed,0.0101,1496,299,28572558,-50,41,102,89,2,77.16,76.14,39.32,ChIJ38WHZwf9KysRUhNblaFnglM,-19,9,-2,-57,-15,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-03,113411,1346,0,28031,908,38438450,tests performed,0.0103,1496,296,28710701,-50,41,102,89,2,77.12,65.85,40.83,ChIJ38WHZwf9KysRUhNblaFnglM,-18,3,19,-56,-17,8,3,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-04,115800,1357,0,28031,908,38607959,tests performed,0.0107,1535,298,28895930,-50,41,102,89,2,89.69,69.63,47.04,ChIJ38WHZwf9KysRUhNblaFnglM,-23,-1,15,-68,-55,18,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-05,117826,1379,0,28031,908,38781130,tests performed,0.0111,1526,291,29245786,-50,41,102,89,2,95,74.54,48.83,ChIJ38WHZwf9KysRUhNblaFnglM,-20,11,-19,-59,-24,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-06,120042,1389,0,28031,908,38970695,tests performed,0.0111,1520,306,29581238,-50,41,102,89,2,95.93,74.18,48.62,ChIJ38WHZwf9KysRUhNblaFnglM,-18,6,-3,-57,-23,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-07,122566,1405,0,28031,908,39191561,tests performed,0.0114,1522,293,29911860,-50,41,102,89,2,102.13,78.92,49.31,ChIJ38WHZwf9KysRUhNblaFnglM,-20,5,-5,-58,-23,12,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-08,125081,1421,0,28031,908,39403312,tests performed,0.0115,1437,287,30242274,-50,41,102,89,2,95.59,88.66,48.65,ChIJ38WHZwf9KysRUhNblaFnglM,-17,11,-3,-56,-20,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-09,127471,1432,0,28031,908,39581452,tests performed,0.0121,1446,293,30477912,-50,41,102,89,2,75.08,68.18,38.62,ChIJ38WHZwf9KysRUhNblaFnglM,-16,8,15,-55,-10,8,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-10,129567,1448,0,28031,908,39758570,tests performed,0.0122,1492,296,30643517,-50,41,102,89,2,90.5,68.75,49.76,ChIJ38WHZwf9KysRUhNblaFnglM,-18,5,-5,-59,-15,9,3,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-11,131415,1461,0,28031,908,39943975,tests performed,0.0117,1486,309,30955777,-50,41,102,89,2,93.22,72.78,50.04,ChIJ38WHZwf9KysRUhNblaFnglM,-14,7,-29,-56,-18,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-12,133444,1478,0,28031,908,40122594,tests performed,0.0116,1462,306,31292016,-50,41,102,89,2,95.68,71.79,50.63,ChIJ38WHZwf9KysRUhNblaFnglM,-16,7,-26,-54,-19,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-13,136188,1496,0,28031,908,40332853,tests performed,0.0119,1458,296,31610475,-50,41,102,89,2,96.88,73.08,50.68,ChIJ38WHZwf9KysRUhNblaFnglM,-15,6,-29,-54,-19,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-14,138720,1507,0,28031,908,40530009,tests performed,0.0121,1414,311,31923197,-50,41,102,89,2,103.94,79.75,52.9,ChIJ38WHZwf9KysRUhNblaFnglM,-17,7,-20,-55,-20,11,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-15,141031,1515,0,28031,908,40715932,tests performed,0.0122,1493,312,32222172,-50,41,102,89,2,100.06,92.51,53.99,ChIJ38WHZwf9KysRUhNblaFnglM,-14,12,-25,-52,-17,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-16,143204,1532,0,28031,908,40879808,tests performed,0.0121,1441,298,32418073,-50,41,102,89,2,85.37,83.77,48.73,ChIJ38WHZwf9KysRUhNblaFnglM,-11,11,-8,-48,-10,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-17,145263,1543,0,28031,908,41039341,tests performed,0.0123,1502,297,32577130,-50,41,102,89,2,95.4,73.57,53.42,ChIJ38WHZwf9KysRUhNblaFnglM,-10,7,16,-48,-14,6,3,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-18,147301,1558,0,28031,908,41192051,tests performed,0.0127,1416,288,32854557,-50,41,102,89,2,97.5,73.96,54.49,ChIJ38WHZwf9KysRUhNblaFnglM,-15,6,-17,-53,-18,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-19,149398,1577,0,28031,908,41371800,tests performed,0.0128,1378,280,33129907,-50,41,102,89,2,101.83,78.93,57.98,ChIJ38WHZwf9KysRUhNblaFnglM,-15,8,-25,-53,-19,10,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-20,151942,1590,0,28031,908,41564096,tests performed,0.0128,1343,276,33404278,-50,41,102,89,2,103.25,79.86,57.69,ChIJ38WHZwf9KysRUhNblaFnglM,-13,7,-11,-52,-19,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-21,154489,1611,0,28031,908,41752789,tests performed,0.0129,1309,282,33681381,-50,41,102,89,2,114.21,91.87,65.67,ChIJ38WHZwf9KysRUhNblaFnglM,-14,8,-8,-52,-19,9,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
AUS,Australia,2021-10-22,156372,1622,0,28031,908,41924671,tests performed,0.0127,1284,279,33951546,-50,41,102,89,2,111.87,106.78,69.05,ChIJ38WHZwf9KysRUhNblaFnglM,-7,14,-10,-47,-16,7,NA,55,East Asia & Pacific,High income,25739256,7692020,3.34024963533636,5061439,83.2,58780.3330605266,2022-11-16T03:11:56Z
